Date,Line,Time,Day,Location,Incident,Min Delay,Min Gap,Bound,Vehicle
4-Mar-24,511,21:51,Monday,BATHURST AND FORT YORK,Collision - TTC Involved,50,58,S,4495
4-Mar-24,506,22:28,Monday,GERRARD AND BROADVIEW,Emergency Services,29,39,W,4496
4-Mar-24,501,22:44,Monday,QUEEN AND LESLIE,Utilized Off Route,10,20,W,8063
4-Mar-24,505,22:48,Monday,BROADVIEW STATION,Security,10,20,S,4588
4-Mar-24,507,00:30,Monday,LONG BRANCH LOOP,Emergency Services,18,28,,4523
4-Mar-24,503,01:21,Monday,KINGSTON RD AND COLUMB,Collision - TTC Involved,10,20,E,4581
4-Mar-24,503,01:42,Monday,KINGSTON ROAD LOOP,Security,0,0,,4552
5-Mar-24,301,04:05,Tuesday,LAKESHORE AND LEGION R,Security,30,60,W,7044
5-Mar-24,507,05:05,Tuesday,LAKE SHORE AND HILLSID,Mechanical,10,20,W,4430
5-Mar-24,506,05:52,Tuesday,MAIN STREET STATION,Security,0,0,,4524
5-Mar-24,505,06:22,Tuesday,DUNDAS AND SHERBOURNE,Diversion,54,64,E,4453
5-Mar-24,503,07:39,Tuesday,KINGSTON AND DIXON,Operations,10,20,N,4610
5-Mar-24,501,08:08,Tuesday,NEVILLE LOOP,Emergency Services,16,26,E,4539
5-Mar-24,504,10:48,Tuesday,QUEEN AND RONCESVALLES,Overhead,57,67,W,4604
5-Mar-24,506,11:31,Tuesday,COXWELL LOOP,Security,10,20,W,4538
5-Mar-24,505,13:10,Tuesday,PARLIAMENT AND DUNDAS,Security,10,20,S,4412
5-Mar-24,510,13:37,Tuesday,SPADINA AND KING,Rail/Switches,0,0,S,4460
5-Mar-24,510,14:17,Tuesday,SPADINA AND DUNDAS,Emergency Services,15,25,S,4493
5-Mar-24,501,14:18,Tuesday,QUEEN AND WOODFIELD,General Delay,0,0,,4507
5-Mar-24,512,15:04,Tuesday,ST CLAIR AND CLOVERDAL,Emergency Services,5,10,W,8699
5-Mar-24,512,15:19,Tuesday,ST CLAIR AND OAKWOOD,Collision - TTC Involved,5,10,W,8372
5-Mar-24,507,15:41,Tuesday,HUMBER LOOP,Mechanical,10,20,E,4406
5-Mar-24,507,16:05,Tuesday,LONG BRANCH LOOP,Mechanical,10,20,E,4437
5-Mar-24,501,16:16,Tuesday,QUEEN AND CHURCH,Mechanical,5,10,E,8072
5-Mar-24,501,16:45,Tuesday,BROADVIEW AND MOUNTSTE,Mechanical,5,10,E,8119
5-Mar-24,504,17:27,Tuesday,KING AND PARLIMENT,Rail/Switches,0,0,E,4595
5-Mar-24,510,17:29,Tuesday,SPADINA BD STATION,Security,10,20,,4493
5-Mar-24,510,17:34,Tuesday,SPADINA STATION,Diversion,10,20,,4493
5-Mar-24,511,18:07,Tuesday,BATHURST AND QUEEN,Emergency Services,12,21,N,4463
5-Mar-24,511,18:11,Tuesday,BATHURST AND QUEEN,Diversion,12,21,,4463
5-Mar-24,507,21:06,Tuesday,LONG BRANCH LOOP,Emergency Services,14,24,E,4563
5-Mar-24,506,22:57,Tuesday,SPADINA AND COLLEGE,Mechanical,10,20,E,4565
5-Mar-24,505,23:04,Tuesday,DUNDAS AND VICTORIA,Security,10,20,E,4491
5-Mar-24,501,23:55,Tuesday,KING AND VICTORIA,Security,3,13,E,8025
5-Mar-24,501,00:55,Tuesday,NEVILLE LOOP,Emergency Services,20,30,W,4477
5-Mar-24,505,01:03,Tuesday,WOODBINE LOOP - KINGST,Emergency Services,0,0,S,4553
5-Mar-24,506,01:57,Tuesday,SUNNYSIDE LOOP,Emergency Services,0,0,N,4577
6-Mar-24,501,02:28,Wednesday,QUEENSWAY AND GLENDALE,Security,0,0,E,4407
6-Mar-24,503,03:06,Wednesday,BINGHAM LOOP,Emergency Services,0,0,W,4540
6-Mar-24,504,03:06,Wednesday,QUEEN AND LESLIE,Emergency Services,0,0,E,4589
6-Mar-24,506,03:41,Wednesday,GERRARD AND BROADVIEW,Security,22,52,W,4597
6-Mar-24,504,04:22,Wednesday,KING AT JARVIS,Collision - TTC Involved,8,16,,4561
6-Mar-24,505,08:49,Wednesday,BROADVIEW STATION,Cleaning - Unsanitary,10,20,W,4427
6-Mar-24,503,09:16,Wednesday,KING AND JARVIS,Emergency Services,0,0,W,4483
6-Mar-24,501,09:36,Wednesday,CHURCH AND KING,General Delay,0,0,S,4559
6-Mar-24,501,10:16,Wednesday,KING AND CHURCH,Rail/Switches,0,0,E,4457
6-Mar-24,504,10:54,Wednesday,KING AND JOHN,Cleaning - Unsanitary,5,10,W,4608
6-Mar-24,511,11:32,Wednesday,BATHURST AND FORT YORK,Diversion,10,19,N,4536
6-Mar-24,501,11:52,Wednesday,WOLSELEY LOOP,Utilized Off Route,8,16,W,8025
6-Mar-24,507,13:33,Wednesday,LAKE SHORE AND MILES,Emergency Services,13,23,N,4564
6-Mar-24,501,13:45,Wednesday,QUEEN AND PARLIMENT,General Delay,0,0,W,8030
6-Mar-24,504,13:57,Wednesday,QUEEN AND DUNN,Emergency Services,28,38,W,4606
6-Mar-24,501,14:54,Wednesday,RICHMOND AND VICTORIA,Security,5,10,,8179
6-Mar-24,510,14:55,Wednesday,KING AND RIVER,Cleaning - Unsanitary,10,20,S,4426
6-Mar-24,505,16:32,Wednesday,DUNDAS WEST STATION,Cleaning - Unsanitary,10,20,E,4493
6-Mar-24,512,18:15,Wednesday,ST CLAIR AND DEER PARK,Cleaning - Unsanitary,5,10,E,8389
6-Mar-24,506,18:37,Wednesday,MAIN STREET STATION,General Delay,11,24,S,4470
6-Mar-24,512,18:39,Wednesday,ST CLAIR AND AVENUE RO,Collision - TTC Involved,5,10,W,8792
6-Mar-24,505,19:58,Wednesday,DUNDAS WEST STATION,Emergency Services,10,20,W,4451
6-Mar-24,505,20:00,Wednesday,DUNDAS WEST STATION,Cleaning - Unsanitary,10,20,E,4451
6-Mar-24,504,20:13,Wednesday,KING AND RIVER,Operations,16,26,E,4411
6-Mar-24,503,20:25,Wednesday,BINGHAM LOOP,Mechanical,10,20,E,4479
6-Mar-24,510,21:55,Wednesday,SPADINA STATION,Operations,10,20,S,4459
6-Mar-24,511,22:25,Wednesday,SPADINA STATION,Emergency Services,30,40,,4570
6-Mar-24,501,22:31,Wednesday,WOLSELEY LOOP,Utilized Off Route,8,16,E,8032
6-Mar-24,506,23:10,Wednesday,GERRARD AND JONES,Diversion,26,36,E,4538
6-Mar-24,510,00:09,Wednesday,SPADINA STATION,Security,0,0,,4401
6-Mar-24,505,00:28,Wednesday,DUNDAS AND OSSINGTON,Security,10,20,W,4590
6-Mar-24,503,01:02,Wednesday,KING AND CHURCH,Held By,0,0,W,4467
6-Mar-24,501,01:18,Wednesday,KIPLING LOOP,Emergency Services,0,0,,4573
7-Mar-24,505,02:31,Thursday,SUNNYSIDE LOOP,Emergency Services,0,0,,4599
7-Mar-24,504,03:12,Thursday,DUNDAS WEST STATION,Security,0,0,,4580
7-Mar-24,301,04:02,Thursday,QUEEN AND NEVILLE PARK,Security,0,0,E,8844
7-Mar-24,301,05:56,Thursday,LONG BRANCH LOOP,Emergency Services,0,0,W,7092
7-Mar-24,506,06:58,Thursday,GERRARD AND GOLFVIEW,Collision - TTC Involved,190,200,W,4424
7-Mar-24,504,10:39,Thursday,KING AND CHURCH,Rail/Switches,20,25,E,4557
7-Mar-24,504,12:01,Thursday,KING AND PARLIAMENT,Emergency Services,25,30,E,4493
7-Mar-24,503,12:14,Thursday,KING AND PARLIAMENT,Diversion,21,31,E,4419
7-Mar-24,510,12:16,Thursday,SPADINA AND QUEEN,Collision - TTC Involved,30,34,N,4461
7-Mar-24,504,12:58,Thursday,WILSON PARK AND KING,Emergency Services,10,20,S,4445
7-Mar-24,501,13:28,Thursday,QUEEN AND UNIVERSITY,Mechanical,8,16,E,8128
7-Mar-24,501,13:40,Thursday,BATHURST AND WOLSELEY,Security,10,20,N,8017
7-Mar-24,509,14:24,Thursday,HARBOURFRONT TUNNEL,Security,23,10,E,4420
7-Mar-24,510,14:28,Thursday,HARBOURFRONT TUNNEL,Security,20,30,S,4522
7-Mar-24,512,15:00,Thursday,ST CLAIR WEST STATION,Mechanical,5,10,W,8322
7-Mar-24,504,15:13,Thursday,KING AND CHURCH,Rail/Switches,0,0,E,4447
7-Mar-24,503,15:14,Thursday,KINGSTON AND QUEEN,Cleaning - Unsanitary,10,20,E,4530
7-Mar-24,505,15:45,Thursday,BROADVIEW STATION,Cleaning - Unsanitary,10,20,W,4566
7-Mar-24,504,15:49,Thursday,KING AND BAY,Collision - TTC Involved,50,60,W,4457
7-Mar-24,501,15:55,Thursday,QUEEN AND CHURCH,Diversion,15,23,,8219
7-Mar-24,501,15:55,Thursday,CHURCH AND QUEEN,Diversion,13,23,N,4476
7-Mar-24,503,16:00,Thursday,KING AND BAY,Diversion,47,57,W,4540
7-Mar-24,501,17:14,Thursday,YORK AND KING,Operations,50,60,N,4485
7-Mar-24,503,17:14,Thursday,YORK AND WELLINGTON,Held By,10,20,N,4483
7-Mar-24,506,17:24,Thursday,HOWARD PARK AND INDIAN,Mechanical,10,20,E,4406
7-Mar-24,503,18:00,Thursday,QUEEN AT KINGSTON,Operations,41,51,E,4544
7-Mar-24,504,18:04,Thursday,KING AND PETER,Mechanical,10,20,W,4432
7-Mar-24,501,18:06,Thursday,KING AND YORK,Cleaning - Unsanitary,10,20,E,4556
7-Mar-24,510,18:24,Thursday,SPADINA AND NASSAU,Diversion,15,25,N,4605
7-Mar-24,501,18:25,Thursday,QUEEN AND RIVER,Utilized Off Route,0,0,E,8155
7-Mar-24,510,18:30,Thursday,SPADINA AND BREMNER,Diversion,15,25,S,4415
7-Mar-24,512,19:00,Thursday,ST CLAIR STATION,Cleaning - Unsanitary,5,10,W,8387
7-Mar-24,511,20:50,Thursday,BATHURST AND BLOOR,Diversion,24,34,N,4499
7-Mar-24,503,20:59,Thursday,KING AND YONGE,General Delay,0,0,W,4483
7-Mar-24,501,21:54,Thursday,DUFFERIN AND QUEEN,Held By,10,20,N,4582
7-Mar-24,504,22:12,Thursday,QUEEN AND DUFFERIN,Diversion,68,78,E,4507
7-Mar-24,505,22:14,Thursday,PARLIAMENT AND DUNDAS,Cleaning - Unsanitary,10,20,S,4528
7-Mar-24,510,22:49,Thursday,SPADINA AND QUEEN,General Delay,0,0,N,4522
7-Mar-24,501,23:58,Thursday,QUEEN AND DUFFERIN,Diversion,56,66,W,4602
7-Mar-24,510,00:48,Thursday,SPADINA TUNNEL,Diversion,30,40,N,4444
7-Mar-24,505,01:13,Thursday,LANSDOWNE LOOP,Security,10,20,,4407
8-Mar-24,510,02:57,Friday,UNION STATION,Security,0,0,S,4551
8-Mar-24,504,03:59,Friday,QUEEN AND BROADVIEW,Security,5,15,W,4463
8-Mar-24,301,04:42,Friday,LONG BRANCH LOOP,Security,0,0,E,3501
8-Mar-24,310,05:24,Friday,SPADINA STATION,Emergency Services,26,35,S,4551
8-Mar-24,301,05:38,Friday,LONG BRANCH LOOP,Security,0,0,W,7073
8-Mar-24,505,07:54,Friday,DUNDAS AND SHERBOURNE,Collision - TTC Involved,36,46,E,4417
8-Mar-24,506,08:50,Friday,HIGH PARK LOOP,Held By,28,38,N,4597
8-Mar-24,506,08:58,Friday,HIGH PARK LOOP,Held By,28,38,E,4597
8-Mar-24,501,09:22,Friday,DUFFERIN AND SPRINGHUR,Cleaning - Unsanitary,10,20,E,4514
8-Mar-24,506,09:28,Friday,DUNDAS AND STERLING,General Delay,0,0,E,4412
8-Mar-24,501,09:47,Friday,WOLSEY LOOP,Operations,8,16,,8190
8-Mar-24,501,10:28,Friday,KINGSTON ROAD LOOP,Cleaning - Unsanitary,10,20,,4453
8-Mar-24,505,11:33,Friday,DUNDAS AND BROADVIEW,Mechanical,10,20,W,4464
8-Mar-24,504,11:44,Friday,QUEEN AND CALLENDER,Security,0,0,E,4548
8-Mar-24,504,12:24,Friday,OSSINGTON AND QUEEN,General Delay,10,20,W,4400
8-Mar-24,505,12:48,Friday,YONGE AND DUNDAS,Diversion,94,104,W,4456
8-Mar-24,504,13:18,Friday,YONGE AND KING,Utilized Off Route,10,20,W,4590
8-Mar-24,504,13:29,Friday,BATHURST AND KING,Utilized Off Route,10,20,W,4532
8-Mar-24,501,14:05,Friday,QUEEN AND SACKVILLE,Emergency Services,8,16,W,8071
8-Mar-24,512,14:05,Friday,ST CLAIR STATION,Operations,4,7,E,8831
8-Mar-24,504,14:07,Friday,BROADVIEW STATION,Cleaning - Unsanitary,10,20,,4400
8-Mar-24,512,14:16,Friday,ST CLAIR STATION,Mechanical,3,7,E,8797
8-Mar-24,512,18:50,Friday,GUNNS LOOP,Emergency Services,4,7,,8666
8-Mar-24,510,19:01,Friday,SPADINA AND QUEEN,General Delay,10,20,S,4530
8-Mar-24,504,19:05,Friday,RONCESVALLES AND QUEEN,Held By,16,26,S,4528
8-Mar-24,512,19:26,Friday,ST CLAIR AND VAUGHAN,Diversion,10,14,E,8663
8-Mar-24,510,19:29,Friday,UNION STATION,General Delay,13,23,N,4408
8-Mar-24,510,20:03,Friday,SPADINA AND BREMNER,Security,8,18,N,4427
8-Mar-24,501,20:51,Friday,CHURCH AND QUEEN,Diversion,15,25,N,4559
8-Mar-24,510,21:07,Friday,FLEET LOOP,Operations,10,20,W,4477
8-Mar-24,510,21:13,Friday,UNION STATION,Held By,9,19,N,4516
8-Mar-24,501,22:41,Friday,QUEEN AND JOHN,Cleaning - Unsanitary,10,20,E,8124
8-Mar-24,510,23:22,Friday,SPADINA AND QUEENS QUA,General Delay,0,0,N,0
8-Mar-24,501,00:59,Friday,QUEEN AND ONTARIO,Mechanical,10,20,W,8187
8-Mar-24,306,01:20,Friday,MAIN STREET STATION,Held By,11,21,W,4519
8-Mar-24,505,01:43,Friday,DUNDAS WEST STATION,Emergency Services,16,32,,4488
8-Mar-24,504,01:47,Friday,RONCESVALLES AND QUEEN,Operations,9,19,S,4523
8-Mar-24,504,01:57,Friday,RONCESVALLES AND QUEEN,Held By,4,14,E,4410
9-Mar-24,501,05:34,Saturday,QUEEN AND BATHURST,Security,10,20,W,8015
9-Mar-24,503,07:09,Saturday,KING AND JOHN,Cleaning - Unsanitary,10,20,E,4448
9-Mar-24,504,09:23,Saturday,KING AND SHAW`,Mechanical,10,20,E,4562
9-Mar-24,512,09:30,Saturday,GUNNS LOOP,Mechanical,6,12,,7002
9-Mar-24,510,10:09,Saturday,QUEENS QUAY AND SPADIN,Emergency Services,9,18,S,4603
9-Mar-24,510,10:40,Saturday,UNION STATION,General Delay,19,29,W,4470
9-Mar-24,501,11:46,Saturday,CHURCH AND ADELAIDE,Mechanical,10,20,S,4461
9-Mar-24,501,12:14,Saturday,YORK AND KING,Mechanical,10,20,E,4435
9-Mar-24,501,12:20,Saturday,QUEEN AND CARROLL,Operations,10,20,E,8133
9-Mar-24,503,12:52,Saturday,QUEEN AND SAULTER,Collision - TTC Involved,36,46,W,4600
9-Mar-24,501,12:59,Saturday,QUEEN AND BOULTON,Diversion,36,46,W,4567
9-Mar-24,504,13:10,Saturday,QUEEN AND SHAW,Cleaning - Unsanitary,10,20,E,4476
9-Mar-24,504,13:38,Saturday,KING AND SHAW,General Delay,12,22,W,4601
9-Mar-24,510,14:03,Saturday,SPADINA STATION,General Delay,0,0,S,4438
9-Mar-24,501,14:11,Saturday,BATHURST AND QUEEN,Mechanical,5,10,N,8100
9-Mar-24,504,14:19,Saturday,RONCESVALLES AND QUEEN,Held By,5,15,S,4405
9-Mar-24,501,14:38,Saturday,QUEEN AND KIPPENDAVIE,Security,37,47,E,4585
9-Mar-24,504,15:09,Saturday,KING AND SHERBOURNE,Diversion,20,30,W,4582
9-Mar-24,503,15:15,Saturday,KING AND SHERBOURNE,Diversion,11,21,W,0
9-Mar-24,505,15:36,Saturday,DUNDAS AND OSSINGTON,Cleaning - Unsanitary,10,20,E,4559
9-Mar-24,504,15:41,Saturday,VICTORIA AND ADELAIDE,Security,10,20,S,4589
9-Mar-24,501,16:29,Saturday,QUEEN AND KINGSTON,Cleaning - Unsanitary,10,20,E,4419
9-Mar-24,504,17:38,Saturday,DISTILLERY LOOP,Emergency Services,10,20,W,4536
9-Mar-24,510,18:00,Saturday,SPADINA STATION,Diversion,30,40,S,4463
9-Mar-24,504,19:05,Saturday,BATHURST AND WOSLELEY,Operations,10,20,N,4597
9-Mar-24,511,19:12,Saturday,BATHURST AND QUEEN,Diversion,10,20,N,4433
9-Mar-24,512,19:23,Saturday,ST CLAIR STATION,Collision - TTC Involved,8,16,E,8308
9-Mar-24,501,19:32,Saturday,QUEEN AND BATHURST,Diversion,50,54,E,8082
9-Mar-24,505,20:10,Saturday,DUNDAS AND YONGE,Cleaning - Unsanitary,10,20,E,4432
9-Mar-24,503,20:38,Saturday,ADELAIDE AND CHURCH,Security,10,20,E,4505
9-Mar-24,510,20:47,Saturday,QUEENS QUAY AND LOWER,Mechanical,8,18,S,4590
9-Mar-24,511,20:55,Saturday,BATHURST AND KING,Cleaning - Unsanitary,10,20,N,4416
9-Mar-24,506,22:49,Saturday,GERRARD AND BROADVIEW,Diversion,10,20,W,4553
9-Mar-24,505,23:46,Saturday,DUNDAS AND HURON,Diversion,45,55,E,4426
9-Mar-24,506,00:19,Saturday,HIGH PARK LOOP,Emergency Services,10,20,W,4420
9-Mar-24,506,00:42,Saturday,PARLIAMENT AND KING,Operations,10,20,S,4553
9-Mar-24,505,01:02,Saturday,PARLIAMENT AND GERRARD,Emergency Services,10,20,S,4426
9-Mar-24,504,01:15,Saturday,DUNDAS WEST STATION,Utilized Off Route,10,20,E,4545
9-Mar-24,505,01:32,Saturday,KINGSTON LOOP,Security,0,0,,4447
10-Mar-24,306,04:19,Sunday,COXWELL AND ROBBINS,Security,0,0,S,4608
10-Mar-24,306,04:33,Sunday,DUNDAS WEST STATION,Security,0,0,E,4425
10-Mar-24,510,06:48,Sunday,UNION STATION,Emergency Services,28,43,,4414
10-Mar-24,506,07:00,Sunday,CARLTON AND JARVIS,Diversion,20,30,W,4520
10-Mar-24,509,07:02,Sunday,QUEENS QUAY AND LOWER,Diversion,10,20,E,4515
10-Mar-24,506,07:02,Sunday,CARLTON AND JARVIS,Diversion,20,30,W,4443
10-Mar-24,,07:20,Sunday,CARLTON AND JARVIS,General Delay,0,0,W,4443
10-Mar-24,504,07:37,Sunday,HUMBER LOOP,Security,29,41,,4570
10-Mar-24,504,07:51,Sunday,QUEEN AND RONCESVALLES,General Delay,10,20,,4592
10-Mar-24,511,09:13,Sunday,MANITOBA AND STRACHAN,Operations,10,20,W,4584
10-Mar-24,504,09:34,Sunday,KING AND ONTARIO,Operations,10,20,E,4476
10-Mar-24,506,09:34,Sunday,MAIN STATION,Mechanical,10,20,W,4402
10-Mar-24,504,10:03,Sunday,QUEEN AND RONCESVALLES,Operations,10,20,W,4546
10-Mar-24,510,10:23,Sunday,QUEENS QUAY LOOP,Security,28,44,S,4459
10-Mar-24,503,10:27,Sunday,KINGSTON AND BINGHAM,Cleaning - Unsanitary,10,20,W,4560
10-Mar-24,501,10:38,Sunday,QUEEN AND BATHURT,Mechanical,9,18,E,8098
10-Mar-24,504,11:02,Sunday,QUEEN AND RONCESVALLES,General Delay,0,0,E,4425
10-Mar-24,501,11:04,Sunday,20 THE QUEENSWAY,Diversion,25,35,W,4514
10-Mar-24,501,11:20,Sunday,QUEEN AND SHAW,Held By,25,35,E,4437
10-Mar-24,501,11:46,Sunday,KING AND DUFFERIN,Cleaning - Unsanitary,10,20,E,4519
10-Mar-24,501,11:49,Sunday,QUEEN AND BATHURST,Held By,72,81,E,8164
10-Mar-24,506,12:09,Sunday,COXWELL AND LOWER GERR,Mechanical,10,20,E,4464
10-Mar-24,504,14:05,Sunday,YONGE AND KING,Operations,10,20,W,4609
10-Mar-24,510,14:25,Sunday,SPADINA AND QUEENS QUA,General Delay,11,21,S,4470
10-Mar-24,501,15:31,Sunday,WOLSELEY LOOP,Operations,6,12,W,8133
10-Mar-24,505,16:32,Sunday,YONGE AND DUNDAS,Held By,10,20,,4573
10-Mar-24,510,16:52,Sunday,UNION STATION,General Delay,8,18,W,4470
10-Mar-24,504,17:34,Sunday,KING AND PORTLAND,Emergency Services,17,27,E,4596
10-Mar-24,501,17:46,Sunday,SPRINGHURST LOOP,Held By,12,20,S,4437
10-Mar-24,501,17:58,Sunday,QUEEN AND BROADVIEW,General Delay,10,20,E,4438
10-Mar-24,503,18:02,Sunday,QUEEN AND LESLIE,Diversion,10,20,E,4501
10-Mar-24,504,20:05,Sunday,RONCESVALLES YARD,Cleaning - Unsanitary,10,20,,4610
10-Mar-24,505,21:32,Sunday,DUNDAS AND MCCAUL,Security,0,0,W,4577
10-Mar-24,510,23:19,Sunday,KINGSTON LOOP,Security,0,0,E,4433
10-Mar-24,512,23:20,Sunday,ST CLAIR WEST STATION,Security,8,16,,0
10-Mar-24,506,23:25,Sunday,HOWARD PARK AND DUNDAS,Diversion,10,20,,4609
10-Mar-24,512,23:31,Sunday,ST CLAIR AND BATHURST,Diversion,8,18,W,8669
10-Mar-24,503,00:05,Sunday,COXWELL AND QUEEN,Security,10,20,N,4583
10-Mar-24,505,00:05,Sunday,DUNDAS WEST STATION,Cleaning - Unsanitary,10,20,E,4577
10-Mar-24,503,00:05,Sunday,KINGSTON AND QUEEN,Security,8,16,W,4583
10-Mar-24,YU,01:06,Sunday,SPADINA STATION,Emergency Services,0,0,,0
11-Mar-24,504,02:37,Monday,KING AND PORTLAND,Investigation,30,40,W,4512
11-Mar-24,504,05:37,Monday,BROADVIEW STATION,Security,0,0,,4531
11-Mar-24,508,07:42,Monday,2155 LAKESHORE BLVD WE,Cleaning - Unsanitary,10,20,W,4485
11-Mar-24,510,08:39,Monday,SPADINA STATION,Security,0,0,,4537
11-Mar-24,510,08:41,Monday,FERRY DOCKS,Cleaning - Unsanitary,10,20,N,4426
11-Mar-24,512,08:55,Monday,ST. CLAIR AND WELLSHIL,Mechanical,4,8,E,8722
11-Mar-24,501,11:08,Monday,GERRARD AND MUNROE,Emergency Services,8,16,W,8079
11-Mar-24,504,11:37,Monday,BROADVIEW AND QUEEN,Cleaning - Unsanitary,10,20,S,4508
11-Mar-24,510,12:04,Monday,SPADINA STATION,Operations,10,20,W,4480
11-Mar-24,501,12:23,Monday,QUEEN AND AUGUSTA,Mechanical,8,16,E,8029
11-Mar-24,501,13:40,Monday,QUEEN AND AUGUSTA,Mechanical,8,16,E,8196
11-Mar-24,512,13:47,Monday,42 ST. CLAIR AVENUE,Operations,5,10,S,8815
11-Mar-24,503,13:47,Monday,QUEEN AND BROADVIEW,Mechanical,10,20,W,4562
11-Mar-24,512,14:29,Monday,ST CLAIR STATION,Investigation,5,10,,8831
11-Mar-24,512,14:30,Monday,ST CLAIR STATION,Mechanical,5,10,N,8704
11-Mar-24,503,14:40,Monday,KING AND LOWER RIVER,Diversion,45,55,W,4527
11-Mar-24,504,14:42,Monday,KING AND LOWER RIVER,Diversion,45,55,W,4594
11-Mar-24,510,14:46,Monday,KING AND RIVER,Held By,10,20,,4500
11-Mar-24,504,14:57,Monday,HUMBER LOOP,Security,10,20,W,4421
11-Mar-24,505,15:01,Monday,DUNDAS AND BAY,Diversion,12,22,W,4574
11-Mar-24,505,15:06,Monday,DUNDAS AND VICTORIA,Held By,12,22,W,4574
11-Mar-24,510,15:25,Monday,BROADVIEW AND QUEEN,Cleaning - Unsanitary,10,20,W,4590
11-Mar-24,510,16:03,Monday,SPADINA AND QUEENS QUA,Operations,16,26,S,4537
11-Mar-24,506,16:11,Monday,GERRARD AND PARLIAMENT,Mechanical,10,20,W,4543
11-Mar-24,508,16:34,Monday,RONCESVALLES YARD,Operations,10,30,E,4536
11-Mar-24,506,17:28,Monday,COLLEGE AND YONGE,Emergency Services,10,20,W,4512
11-Mar-24,509,17:32,Monday,UNION STATION,General Delay,10,20,W,4521
11-Mar-24,510,17:44,Monday,UNION STATION,General Delay,0,0,S,4444
11-Mar-24,510,17:51,Monday,SPADINA AND COLLEGE,Mechanical,20,30,S,4412
11-Mar-24,512,18:48,Monday,GUNNS LOOP,Mechanical,5,10,S,8637
11-Mar-24,504,19:31,Monday,QUEEN AND RONCESVALLES,Security,10,20,W,4436
11-Mar-24,509,20:04,Monday,EXHIBITION LOOP,General Delay,0,0,,4522
11-Mar-24,510,20:21,Monday,SPADINA STATION,Operations,10,20,S,4500
11-Mar-24,503,20:23,Monday,KINGSTON AND DIXON,Operations,10,20,E,4583
11-Mar-24,,20:49,Monday,LESLIE BARNS,Security,0,0,,4603
11-Mar-24,505,21:14,Monday,BROADVIEW STATION,Emergency Services,10,20,,4453
11-Mar-24,504,21:30,Monday,RONCESVALLES AND QUEEN,Diversion,26,36,N,4585
11-Mar-24,510,21:32,Monday,SPADINA AND BREMNER,Operations,17,27,S,4575
11-Mar-24,507,22:24,Monday,KIPLING LOOP,Security,15,25,,4556
11-Mar-24,OTC,22:27,Monday,QUEEN AND LESLIE,Emergency Services,0,0,E,4533
11-Mar-24,506,22:35,Monday,GERRARD AND DE GRASSI,Cleaning - Unsanitary,10,20,E,4602
11-Mar-24,504,23:06,Monday,KING AND JOHN,Emergency Services,13,23,W,4476
11-Mar-24,503,23:13,Monday,KING AND JOHN,Held By,13,23,W,4451
11-Mar-24,506,23:39,Monday,HIGH PARK LOOP,Cleaning - Unsanitary,10,20,,4557
11-Mar-24,509,23:42,Monday,EXHIBITION LOOP,Operations,11,23,,4521
12-Mar-24,510,02:12,Tuesday,SPADINA AND SULLIVAN,Operations,28,38,N,4537
12-Mar-24,510,02:12,Tuesday,SPADINA AND SULLIVAN,Operations,221,231,N,4537
12-Mar-24,504,05:08,Tuesday,QUEEN AND LESLIE,Operations,8,16,,4522
12-Mar-24,501,05:40,Tuesday,QUEEN AND KINGSTON,Diversion,20,30,E,4538
12-Mar-24,503,05:40,Tuesday,QUEEN AND KINGSTON RD,Rail/Switches,20,30,E,4552
12-Mar-24,301,05:41,Tuesday,GLADSTONE AND PEEL,Security,30,60,W,3516
12-Mar-24,501,07:40,Tuesday,QUEEN AND SUMACH,Diversion,6,16,E,4474
12-Mar-24,506,07:51,Tuesday,DUNDAS AND COLLEGE,Operations,10,20,E,4490
12-Mar-24,801,08:49,Tuesday,CHURCH AND QUEEN,Collision - TTC Involved,9,18,S,8124
12-Mar-24,511,08:53,Tuesday,DUNDAS AND BROCK,Operations,10,20,W,4609
12-Mar-24,501,08:53,Tuesday,DUNDAS AND BROCK,Operations,10,20,W,4609
12-Mar-24,505,08:57,Tuesday,SPADINA AND HARBORD,Security,10,20,S,4606
12-Mar-24,505,09:00,Tuesday,CHURCH AND QUEEN,Diversion,38,48,N,4559
12-Mar-24,510,10:18,Tuesday,QUEEN AND KINGSTON,Operations,10,20,W,4474
12-Mar-24,501,10:55,Tuesday,KINGSTON AND RAINSFORD,Mechanical,10,20,E,4400
12-Mar-24,508,09:14,Tuesday,QUEEN AND RONCESVALLES,Security,0,0,W,4443
12-Mar-24,501,10:18,Tuesday,QUEEN AND KINGSTON,Operations,10,20,W,4474
12-Mar-24,503,10:55,Tuesday,KINGSTON AND RAINSFORD,Mechanical,10,20,E,4400
12-Mar-24,505,11:44,Tuesday,LANDOWNE LOOP,Emergency Services,10,20,N,4597
12-Mar-24,504,12:00,Tuesday,QUEEN AND DUNN,Security,19,24,E,4445
12-Mar-24,506,12:08,Tuesday,COLLEGE AND GLADSTONE,Operations,10,19,E,4575
12-Mar-24,506,12:46,Tuesday,COXWELL AND LOWER GERR,Held By,14,24,S,4448
12-Mar-24,510,13:19,Tuesday,CHARLOTTE LOOP,Security,0,0,,4422
12-Mar-24,506,13:32,Tuesday,COLLEGE AND BAY,Emergency Services,56,66,E,4485
